section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,375,1749381422690040662,1749381422957930662,267,false,0.829124,-0.033722
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,376,1749381422989949662,1749381423725931662,735,true,0.666382,0.100562
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,377,1749381423749948662,1749381424622042662,872,true,0.524444,0.261665
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,378,1749381424645979662,1749381425890012662,1244,true,0.562009,0.499683
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,379,1749381425917893662,1749381427613913662,1696,true,0.455715,1.153056
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,380,1749381427653929662,1749381428417912662,763,false,0.669568,1.484213
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,381,1749381428501927662,1749381428561955662,60,false,0.45637,1.429423
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,382,1749381428993947662,1749381429005969662,12,true,0.491042,0.265386
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,383,1749381429177897662,1749381429493961662,316,true,0.623428,0.327579
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,384,1749381429565891662,1749381429729945662,164,true,0.744293,0.318866
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,385,1749381429761999662,1749381432237923662,2475,true,0.537215,0.314072
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,386,1749381432277938662,1749381432641921662,363,true,0.302281,0.278312
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,387,1749381432677902662,1749381432897888662,219,true,0.378968,0.307703
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,388,1749381432925954662,1749381433433944662,507,true,0.483325,0.306306
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,389,1749381433461924662,1749381434017916662,555,true,0.340138,0.288668
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,390,1749381435289941662,1749381435701998662,412,false,0.547424,-0.145054
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,391,1749381436269931662,1749381436717892662,447,false,0.431257,-0.418271
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,392,1749381436757919662,1749381437277947662,520,false,0.528637,-0.096584
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,393,1749381437301911662,1749381437509896662,207,true,0.480558,0.063221
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,394,1749381437529931662,1749381438617906662,1087,true,0.508408,0.299454
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,395,1749381438649897662,1749381439941926662,1292,true,0.360617,0.705526
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,396,1749381439965886662,1749381440221960662,256,false,0.21229,1.033832
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,397,1749381440305918662,1749381440493895662,187,false,0.21597,1.177631
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,398,1749381440533920662,1749381440825947662,292,false,0.401512,1.180962
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,399,1749381440865938662,1749381441441899662,575,false,0.331105,1.309843
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,400,1749381441634121662,1749381443313954662,1679,false,0.690998,1.475669
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,401,1749381443630008662,1749381443821913662,191,true,0.498255,0.349139
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,402,1749381444117948662,1749381446665998662,2548,true,0.508991,0.31262
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,403,1749381446693993662,1749381446913910662,219,true,0.433784,0.441078
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,404,1749381447113970662,1749381448553971662,1440,true,0.475178,0.43318
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,405,1749381449057926662,1749381450525948662,1468,false,0.853919,-0.095396
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,406,1749381450553942662,1749381451289905662,735,true,0.91572,0.048324
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,407,1749381451369961662,1749381451525886662,155,true,0.594255,0.198581
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,408,1749381451626044662,1749381452017898662,391,true,-0.009943,0.068665
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,409,1749381452101888662,1749381453149940662,1048,true,0.490944,0.36918
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,410,1749381453269974662,1749381453957928662,687,true,0.365477,0.895884
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,411,1749381453985895662,1749381454389918662,404,false,0.250401,1.129361
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,412,1749381454421874662,1749381454553948662,132,false,0.378073,1.200093
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,413,1749381454594007662,1749381455085878662,491,false,0.561151,1.294382
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,414,1749381455117948662,1749381455545968662,428,false,0.418608,1.378549
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,415,1749381455657881662,1749381456245940662,588,false,0.682524,1.459225
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,416,1749381456293920662,1749381457377961662,1084,false,0.314791,1.374991
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,417,1749381457493928662,1749381457657941662,164,false,0.697337,1.458126
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,418,1749381458082018662,1749381460921932662,2839,true,0.475819,0.305779
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,419,1749381460957921662,1749381461489907662,531,true,0.283869,0.420482
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,420,1749381461525879662,1749381461882001662,356,true,0.512613,0.414609
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,421,1749381461905934662,1749381462261906662,355,true,0.377276,0.3868
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,422,1749381463117905662,1749381465257907662,2140,true,0.624878,0.042451
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,423,1749381465297938662,1749381465629949662,332,true,0.768089,0.270771
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,424,1749381465670052662,1749381466281938662,611,true,0.51708,0.230195
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,425,1749381466310018662,1749381466421893662,111,true,0.528547,0.379233
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,426,1749381466517900662,1749381467573936662,1056,true,0.531691,0.657798
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,427,1749381467633892662,1749381467813919662,180,true,0.470362,0.504842
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,428,1749381467881877662,1749381468877935662,996,true,0.33951,1.023282
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,429,1749381468909935662,1749381469630035662,720,false,0.5427,1.377403
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,430,1749381469753979662,1749381470345914662,591,false,0.682321,1.465854
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,431,1749381470389957662,1749381470585939662,195,false,0.454203,1.438284
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,432,1749381471185968662,1749381471921915662,735,true,0.473873,0.280977
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,433,1749381472061925662,1749381474049878662,1987,true,0.496254,0.317361
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,435,1749381474370069662,1749381474797883662,427,false,0.708188,1.44165
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,436,1749381474881940662,1749381474965969662,84,false,0.616683,1.469433
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,437,1749381475313904662,1749381475481995662,168,true,0.497426,0.189912
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,438,1749381475517900662,1749381475669947662,152,true,0.484588,0.348088
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,439,1749381475989892662,1749381476117900662,128,false,0.277544,1.424242
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,440,1749381476553921662,1749381476597902662,43,true,0.478895,0.250035
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,441,1749381476765924662,1749381479185882662,2419,true,0.604158,0.270657
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,442,1749381479221990662,1749381479977941662,755,true,0.492102,0.270102
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,443,1749381480009927662,1749381480409905662,399,true,0.245523,0.240933
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,444,1749381480497886662,1749381480745926662,248,true,0.259362,0.23659
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,445,1749381480778373662,1749381481366008662,587,true,0.33931,0.244313
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,446,1749381482737924662,1749381483233992662,496,false,0.548671,-0.235748
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,447,1749381483941981662,1749381484449914662,507,false,0.556707,-0.226874
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,448,1749381484573959662,1749381484737935662,163,false,0.661313,-0.119597
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,449,1749381484769941662,1749381485073893662,303,true,0.794268,0.000956
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,450,1749381485121958662,1749381486741870662,1619,true,0.49318,0.270056
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,451,1749381486845897662,1749381486933898662,88,true,0.504259,0.545526
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,452,1749381487034059662,1749381487377902662,343,true,0.429156,0.849815
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,453,1749381487441876662,1749381488077933662,636,false,0.307134,1.125781
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,454,1749381488109975662,1749381488345945662,235,false,0.589374,1.259514
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,455,1749381488389909662,1749381489013899662,623,false,0.315471,1.318925
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,456,1749381489070074662,1749381489233965662,163,false,0.567133,1.427688
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,457,1749381489254018662,1749381489821885662,567,false,0.692433,1.460466
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,458,1749381489865884662,1749381490025942662,160,false,0.4274,1.456326
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,459,1749381490065893662,1749381490305945662,240,false,0.664314,1.479967
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,460,1749381490353939662,1749381490373936662,19,false,0.341117,1.45026
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,462,1749381491181992662,1749381492197896662,1015,true,0.531732,0.276356
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,463,1749381492237918662,1749381493981911662,1743,true,0.776558,0.386045
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,464,1749381494077916662,1749381494197927662,120,false,-0.09052,0.492631
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,465,1749381494297884662,1749381494405930662,108,true,0.54506,0.744203
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,466,1749381494701891662,1749381494705921662,4,false,0.68429,1.191593
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,469,1749381495229985662,1749381495549931662,319,false,0.718694,1.414905
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,470,1749381495589934662,1749381495605919662,15,false,0.52087,1.417667
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,471,1749381495830026662,1749381495918000662,87,false,0.293965,1.34942
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,472,1749381496165950662,1749381496589952662,424,true,0.618447,0.51303
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,473,1749381496665927662,1749381496733942662,68,true,0.688232,0.960301
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,474,1749381496941924662,1749381498641913662,1699,false,0.825087,1.38221
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,475,1749381499030151662,1749381500449946662,1419,true,0.450766,0.246732
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,476,1749381500581908662,1749381500649950662,68,true,0.318328,0.481815
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,477,1749381500681959662,1749381500773928662,91,true,0.49991,0.370127
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,478,1749381500989885662,1749381502205932662,1216,true,0.461968,0.296972
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,479,1749381502265916662,1749381502337920662,72,true,0.398578,0.43655
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,480,1749381502361949662,1749381502730025662,368,true,0.475327,0.330431
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,481,1749381502770023662,1749381503345998662,575,true,0.324071,0.356467
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,482,1749381503389962662,1749381504141923662,751,true,0.561802,0.405262
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,483,1749381504689947662,1749381504925925662,235,true,0.300209,0.334718
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,484,1749381505257942662,1749381507869937662,2611,true,0.609828,0.005764
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,485,1749381508029912662,1749381508450019662,420,true,0.608086,0.360317
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,486,1749381508485937662,1749381508909878662,423,true,0.490538,0.274529
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,487,1749381508950016662,1749381509005932662,55,true,0.514368,0.490934
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,488,1749381509297891662,1749381509325945662,28,true,0.361104,0.797883
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,489,1749381509354020662,1749381509513885662,159,true,0.313812,0.873221
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,490,1749381509557920662,1749381509713998662,156,true,0.279954,0.991063
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,491,1749381509741902662,1749381509905951662,164,false,0.207704,1.100127
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,492,1749381509941890662,1749381510369948662,428,false,0.35549,1.175219
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,493,1749381510401977662,1749381510670020662,268,false,0.530105,1.329577
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,494,1749381510721889662,1749381511097887662,375,false,0.448219,1.383673
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,495,1749381511117897662,1749381511309910662,192,false,0.517081,1.414941
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,496,1749381511337954662,1749381511749923662,411,false,0.638778,1.44922
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,497,1749381511954008662,1749381512065894662,111,true,0.419975,0.384735
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,498,1749381512365896662,1749381512525974662,160,false,0.292611,1.450892
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,500,1749381512997892662,1749381513065940662,68,true,0.571579,0.197432
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,501,1749381513090007662,1749381513385915662,295,true,0.481092,0.314149
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,502,1749381513517893662,1749381515793906662,2276,true,0.470929,0.317516
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,503,1749381515821921662,1749381518050050662,2228,true,0.495743,0.393732
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,504,1749381518069969662,1749381518665883662,595,false,0.778265,-0.073079
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,505,1749381518689917662,1749381518909936662,220,false,0.698327,-0.184869
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,506,1749381518937923662,1749381519469940662,532,true,0.551952,-0.138791
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,507,1749381519665932662,1749381521453896662,1787,true,0.490618,0.36985
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,508,1749381521493890662,1749381522129903662,636,true,0.459566,0.322164
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,509,1749381522221900662,1749381522237900662,16,true,0.414829,0.76327
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,510,1749381522433908662,1749381522545941662,112,true,0.390361,0.967884
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,511,1749381522569879662,1749381522829915662,260,false,0.351142,1.076671
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,512,1749381522917958662,1749381523153892662,235,true,0.549495,0.501256
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,513,1749381523269922662,1749381523385908662,115,false,0.378066,1.073798
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,514,1749381523421883662,1749381523582002662,160,false,0.331267,1.217488
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,515,1749381523605955662,1749381523881938662,275,false,0.335922,1.341851
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,516,1749381523917935662,1749381524170014662,252,false,0.472782,1.396123
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,517,1749381524209902662,1749381524805974662,596,false,0.668783,1.488919
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,518,1749381524845942662,1749381525001900662,155,false,0.399081,1.456627
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,519,1749381525045910662,1749381525386040662,340,false,0.644087,1.490591
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,521,1749381526285952662,1749381527030134662,744,false,1.095395,-0.038585
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,522,1749381527070007662,1749381527393966662,323,false,1.474893,-0.124013
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,523,1749381527433944662,1749381527730014662,296,false,1.850035,-0.136387
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,524,1749381527770053662,1749381528122002662,351,false,2.380353,-0.678865
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,525,1749381528198566662,1749381528381965662,183,false,2.266632,-0.25765
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,526,1749381528425921662,1749381529057927662,632,false,2.005703,0.297014
