section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452152500000,"""29""",346.014,688.851,687.779,700.64,,,357.707,1067.388
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452186280000,"""24;29""",306.615,684.16,687.4,694.385,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452223140000,"""24;29""",308.038,677.957,687.908,688.18,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452255650000,"""24;29""",308.648,673.145,687.938,683.662,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452290980000,"""24;29""",308.563,670.522,686.609,681.729,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452318860000,"""24;29""",307.255,669.469,684.247,680.915,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452343270000,"""24;29""",306.42,668.612,682.395,680.325,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452377320000,"""24;29""",305.477,666.577,681.477,678.921,700.81,1077.147,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452412870000,"""24;29""",304.928,663.991,679.932,676.977,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452445120000,"""24;29""",303.982,659.723,678.769,673.925,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452484260000,"""24;29""",304.068,653.647,678.827,669.354,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452521790000,"""24;29""",305.52,647.999,680.159,665.195,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452555380000,"""24;28;29""",306.349,642.603,681.442,661.437,697.042,1065.647,281.052,1073.221
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452585870000,"""24;28;29""",305.779,637.058,680.565,656.697,695.786,1059.93,278.401,1067.223
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452654070000,"""24;28""",305.1,623.622,668.946,640.894,690.212,1042.67,281.742,1055.442
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452688030000,"""24;28;29""",306.298,623.739,679.889,635.639,705.982,1043.291,287.422,1055.181
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452723700000,"""24;28;29""",306.111,624.7,678.717,633.157,708.431,1043.249,288.464,1054.813
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452754770000,"""24;28;29""",302.818,624.744,674.414,631.089,704.637,1037.173,286.536,1053.651
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452787760000,"""24;28;29""",300.332,624.438,670.875,629.077,704.172,1035.41,285.831,1051.896
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452821510000,"""24;28;29""",301.293,623.71,670.775,627.909,704.89,1031.864,287.525,1050.268
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452857060000,"""24;28;29""",304.907,623.601,673.318,628.3,707.738,1033.397,289.1,1048.756
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452880270000,"""24;28;29""",306.877,623.333,674.285,628.791,704.979,1033.97,288.158,1047.219
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452914540000,"""24;28;29""",305.254,622.178,671.663,627.87,704.301,1033.549,285.906,1045.377
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452945730000,"""24;28;29""",302.665,621.012,668.389,626.488,702.256,1029.922,284.21,1044.064
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381452979750000,"""24;28;29""",301.935,620.093,666.876,626.244,701.481,1029.148,283.267,1042.841
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453009410000,"""24;28;29""",302.279,618.927,666.834,626.99,699.297,1030.991,281.897,1041.878
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453044530000,"""24;28;29""",301.83,618.506,665.818,628.32,697.269,1030.216,279.613,1041.364
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453084830000,"""24;28;29""",299.442,616.842,663.323,627.381,691.848,1028.726,277.919,1040.275
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453120880000,"""24;28;29""",298.303,613.527,662.45,623.936,688.572,1035.708,278.06,1036.219
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453221750000,"""25""",57.173,236.334,,,696.361,1003.142,369.618,1011.16
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453255260000,"""24;25""",306.58,579.172,673.228,600.168,696.463,997.403,276.772,1000.981
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453386680000,"""28""",311.681,520.37,786.417,441.831,790.936,949.643,282.342,972.504
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453420250000,"""24;25;28;29""",309.994,534.21,675.043,555.512,699.605,957.239,283.9,967.433
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453456730000,"""24;25;28;29""",311.592,529.293,676.329,550.963,700.574,952.848,284.895,962.297
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453484100000,"""24;25;28;29""",314.699,524.063,679.236,547.351,702.289,949.292,286.619,956.73
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453518040000,"""25""",358.332,558.294,689.582,603.386,705.249,946.605,254.136,947.952
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453557120000,"""25""",395.367,577.276,699.01,616.594,708.775,944.571,274.704,930.402
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453580850000,"""25""",247.19,367.071,705.989,535.042,712.246,940.635,167.943,912.351
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453608950000,"""25""",37.912,45.846,704.073,330.191,714.918,936.734,157.164,902.879
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453646150000,"""25""",280.064,379.967,722.011,579.478,717.437,934.844,84.959,872.305
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453680000000,"""25""",349.029,456.057,726.749,565.482,721.654,934.128,216.996,893.508
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453719110000,"""25""",503.158,641.616,734.801,653.759,727.769,934.69,343.811,902.444
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453760480000,"""25""",466.48,576.92,749.028,585.973,732.74,933.749,367.037,898.433
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453786360000,"""25;28""",395.963,479.881,753.299,531.425,738.474,929.704,322.484,893.422
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453818270000,"""24;25;28;29""",400.653,472.287,757.219,524.378,743.906,925.551,327.979,891.181
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453853450000,"""24;25;28;29""",403.719,471.47,759.578,520.495,748.238,921.62,332.659,888.599
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453887290000,"""24;25;28;29""",406.924,469.691,761.949,517.795,750.081,918.517,334.959,884.112
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453916030000,"""24;25;28;29""",411.572,467.376,765.221,517.015,751.53,917.346,337.072,879.705
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453951960000,"""24;25;28;29""",418.228,467.263,770.055,518.365,755.18,917.66,341.735,877.318
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381453986780000,"""25;28;29""",427.13,467.791,775.99,518.979,759.348,916.095,346.672,873.634
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454018650000,"""25;28;29""",435.573,466.882,780.4,517.263,761.591,912.87,349.905,868.139
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454046530000,"""24;25;28;29""",435.762,460.6,783.855,515.435,763.185,910.51,352.555,863.417
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454088180000,"""24;25;28;29""",441.496,458.934,788.312,515.584,765.951,910.028,356.103,860.165
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454118470000,"""24;25;29""",448.183,455.769,793.838,514.754,768.7,907.208,356.464,853.523
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454155160000,"""24;25;28;29""",453.904,450.049,798.931,511.081,771.651,903.176,363.319,848.311
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454188680000,"""24;25;28;29""",458.44,446.467,802.91,508.752,774.625,901.219,366.583,845.202
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454207410000,"""24;25;28;29""",461.635,444.758,805.686,507.789,776.476,899.917,368.481,843.164
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454242920000,"""24;25;28;29""",463.455,441.506,807.05,505.51,777.536,896.607,369.481,839.311
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454275830000,"""24;25;29""",465.516,435.534,809.086,501.149,779.414,891.382,370.155,832.065
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454317230000,"""25;28""",471.82,435.159,810.693,500.43,781.583,885.27,373.763,825.692
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454357250000,"""25;28""",473.15,425.76,817.851,493.382,782.744,878.858,375.846,817.504
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454387920000,"""25""",533.38,495.556,816.632,532.626,782.446,873.555,407.523,813.037
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454421260000,"""24;25;28""",475.325,405.276,817.327,479.333,780.741,868.021,374.974,804.188
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454456120000,"""25;28;29""",475.638,400.817,814.995,474.376,778.942,862.326,373.279,798.69
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454488980000,"""25;28""",473.53,405.159,807.645,477.136,777.668,856.246,371.604,793.471
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454516280000,"""24;25;28""",467.919,389.07,808.76,463.279,776.088,850.755,370.039,790.166
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454552530000,"""24;25;28""",463.229,384.711,804.197,456.977,773.935,843.659,367.553,785.725
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454586980000,"""25;28""",459.989,385.548,799.267,454.947,771.492,835.402,364.563,779.843
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454621460000,"""24;25;28""",452.87,373.242,793.834,443.253,768.892,829.161,362.165,775.666
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454656210000,"""24;25;28;29""",448.968,370.358,790.481,439.923,765.86,826.098,359.531,773.074
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454685410000,"""24;25;28;29""",446.161,369.979,786.833,439.945,762.278,825.732,356.486,772.447
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454718820000,"""24;25;28;29""",443.614,370.727,783.615,441.22,759.278,825.679,353.785,771.933
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454756210000,"""24;25;28;29""",442.397,370.11,781.971,441.585,757.459,824.755,352.18,770.129
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454786050000,"""24;25;28""",442.491,368.48,781.294,439.586,756.458,822.921,351.172,767.176
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454820280000,"""25;28;29""",444.327,365.705,781.113,438.347,755.279,819.589,349.985,761.979
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454852950000,"""25;28;29""",446.054,361.766,781.733,434.754,754.291,815.474,348.898,755.598
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454875780000,"""25;28;29""",447.8,356.361,783.228,431.689,754.764,812.281,349.274,750.035
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454915730000,"""25;28""",447.739,352.222,784.441,427.179,755.953,808.83,350.509,744.947
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454949590000,"""25;28""",450.09,349.802,787.067,426.038,755.428,802.409,349.997,737.603
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381454989340000,"""25;28""",448.235,341.778,784.52,417.206,753.863,794.657,348.065,731.409
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455018030000,"""24;25;28""",442.267,336.968,778.889,407.836,753.76,787.719,347.179,729.493
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455054960000,"""25;28""",439.623,349.591,766.475,412.591,753.521,784.055,346.507,729.925
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455088980000,"""25;28""",435.355,350.147,763.851,410.096,751.246,783.79,344.934,730.656
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455113870000,"""24;25;28""",431.128,343.584,766.663,406.712,748.376,784.338,343.185,731.298
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455146850000,"""24;25;28""",430.87,346.731,764.75,409.163,748.108,784.787,343.773,731.758
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455184010000,"""24;25;28;29""",433.59,350.613,766.276,413.347,750.17,786.62,347.115,732.95
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455221740000,"""24;25;28""",437.914,354.961,769.364,416.893,752.137,789.199,350.371,734.206
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455257420000,"""24;25;28;29""",441.669,357.536,771.269,420.957,752.624,790.449,352.065,733.598
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455279400000,"""25;28;29""",445.84,359.253,772.193,422.768,752.927,790.784,353.293,732.648
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455317500000,"""25;28""",448.258,356.634,775.119,422.138,753.651,792.747,354.878,733.337
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455357430000,"""25;28""",454.044,360.784,778.655,426.591,753.874,794.456,355.82,732.368
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455393340000,"""24;25;28""",452.347,359.001,776.101,428.952,753.588,791.791,355.78,727.409
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455417460000,"""25;28""",455.426,357.357,777.439,425.978,754.452,785.903,356.178,721.053
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455449320000,"""25;28""",455.917,350.091,779.149,419.327,756.148,779.99,357.429,715.948
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455477470000,"""25;28""",456.554,338.298,783.344,408.082,757.71,777.336,358.717,713.752
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455507650000,"""24;25;28""",455.195,338.258,782.309,409.566,758.004,775.968,359.089,710.954
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455543710000,"""25""",456.851,332.314,784.414,387.699,757.517,771.697,383.87,706.274
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455652840000,"""25;28""",461.667,305.923,783.646,383.878,754.589,745.82,355.338,676.645
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455689770000,"""25;28""",454.445,303.477,778.611,379.491,752.142,744.651,352.92,678.738
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455716610000,"""25;28""",452.253,301.512,778.352,378.745,748.117,746.199,349.33,681.515
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455753680000,"""25;28""",448.82,313.428,766.862,387.339,743.336,745.121,344.778,679.852
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455786640000,"""25;28""",441.226,302.311,765.982,379.079,738.211,738.606,339.783,673.064
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455824650000,"""25;28""",434.181,299.492,754.31,374.421,734.924,731.528,335.704,668.684
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455859380000,"""25;28""",427.508,297.584,747.051,368.725,733.296,725.238,333.203,666.422
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455885230000,"""24;25;28""",420.33,286.821,748.397,357.654,732.148,720.188,332.058,665.481
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455917970000,"""25;28""",420.954,292.457,741.503,359.161,731.266,716.248,330.667,663.055
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455954170000,"""25;28""",416.965,283.906,740.543,351.911,729.677,714.742,329.587,660.371
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381455987140000,"""25;28""",423.608,273.956,753.171,347.794,727.879,716.227,328.549,659.273
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456014740000,"""25;28""",422.53,286.992,741.908,358.998,727.494,719.396,328.306,659.858
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456059770000,"""24;25;28;29""",420.594,285.542,746.264,361.443,727.367,722.039,328.651,660.757
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456078820000,"""24;25;28""",423.081,286.813,746.652,362.051,727.656,723.303,329.252,660.134
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456106050000,"""25;28;29""",427.319,288.481,748.802,364.082,728.589,723.301,329.955,660.781
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456142970000,"""25;28""",427.639,287.929,751.792,359.711,729.759,721.172,330.782,662.059
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456176670000,"""25;28;29""",420.8,292.73,745.825,360.027,730.562,719.136,331.395,662.879
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456217380000,"""25;28""",422.603,287.807,749.827,355.002,730.131,719.943,331.308,665.078
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456247310000,"""25;28;29""",420.021,299.256,742.972,364.012,729.643,723.818,331.147,669.677
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456287920000,"""25;28""",419.323,321.356,731.637,380.833,729.75,728.861,331.159,676.113
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456317060000,"""25;28""",415.961,313.972,739.561,374.129,729.866,733.764,332.395,682.887
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456352190000,"""25""",350.708,258.449,729.347,278.134,731.563,739.765,372.546,699.036
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456389820000,"""25;28""",415.545,338.821,730.255,391.629,731.964,743.712,334.06,697.39
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456420730000,"""24;25;28""",412.824,332.728,736.859,387.358,730.814,743.346,333.139,698.104
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456443860000,"""24;25;28;29""",412.101,331.257,735.219,386.852,730.357,741.89,332.851,696.88
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456478840000,"""25;28""",417.205,336.065,736.344,389.93,731.017,744.31,333.175,700.415
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456516680000,"""25;28""",418.818,337.58,738.505,391.357,730.831,746.784,333.2,704.207
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456549840000,"""24;25;28;29""",410.769,337.637,733.329,392.679,731.283,746.693,334.118,703.133
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456592070000,"""25;28;29""",417.912,334.252,736.81,391.609,731.127,744.7,335.272,695.724
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456613520000,"""25;28""",423.844,327.125,743.437,389.749,730.665,745.197,336.089,692.685
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456648070000,"""25""",529.355,473.731,740.664,489.54,729.931,750.353,380.492,708.836
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456697350000,"""25""",413.363,328.74,735.474,495.294,728.288,757.022,20.4,649.309
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456709160000,"""25;28""",413.958,353.232,729.813,411.51,727.372,762.938,334.483,714.62
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456738840000,"""25;28""",419.982,356.057,735.345,415.98,728.766,767.545,336.622,718.021
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456775380000,"""25;28""",425.08,361.975,737.768,422.739,732.196,770.879,340.656,720.115
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456808510000,"""25;28""",429.273,360.076,743.838,420.686,733.639,772.253,343.088,720.69
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456849930000,"""24;25;28""",427.264,364.453,741.234,426.013,734.64,774.331,344.093,722.964
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456889430000,"""25;28""",431.049,367.491,745.361,425.764,736.764,777.408,346.43,726.677
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456920480000,"""24;25;28""",431.548,371.283,746.474,428.528,740.56,777.599,350.542,727.166
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456949930000,"""24;25;28""",436.055,369.812,749.58,429.648,744.148,775.155,354.293,723.897
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381456989340000,"""24;25;28""",440.65,367.642,753.696,427.043,746.493,774.467,357.215,721.576
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381457022150000,"""25;28""",445.898,370.931,756.43,429.797,746.998,776.345,358.239,722.129
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381457047780000,"""24;25;28""",444.519,371.999,755.071,433.63,746.954,779.872,358.477,725.024
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381457085080000,"""25;28""",447.867,382.205,758.434,439.867,748.251,784.977,359.613,732.055
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381457123070000,"""24;25;28""",443.205,383.337,756.148,439.59,748.571,784.315,359.723,734.168
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381457157310000,"""25;28""",445.072,380.157,757.989,435.127,747.77,780.45,358.589,731.18
